Away,HW,Home,Total_Runs,awayRuns,date,homeRuns
San Francisco Giants,0,Chicago Cubs,8,5,August 21 2014,3
Atlanta Braves,0,Cincinnati Reds,8,8,August 21 2014,0
San Diego Padres,1,Los Angeles Dodgers,3,1,August 21 2014,2
Cleveland Indians,1,Minnesota Twins,5,1,August 21 2014,4
Houston Astros,1,New York Yankees,3,0,August 21 2014,3
Detroit Tigers,1,Tampa Bay Rays,1,0,August 21 2014,1
Arizona D'Backs,1,Washington Nationals,1,0,August 21 2014,1
San Diego Padres,1,Arizona D'Backs,6,1,August 22 2014,5
Seattle Mariners,0,Boston Red Sox,8,5,August 22 2014,3
Baltimore Orioles,1,Chicago Cubs,5,1,August 22 2014,4
Atlanta Braves,0,Cincinnati Reds,4,3,August 22 2014,1
Houston Astros,0,Cleveland Indians,6,5,August 22 2014,1
Miami Marlins,0,Colorado Rockies,18,13,August 22 2014,5
New York Mets,1,Los Angeles Dodgers,8,2,August 22 2014,6
Pittsburgh Pirates,0,Milwaukee Brewers,11,8,August 22 2014,3
Detroit Tigers,1,Minnesota Twins,26,6,August 22 2014,20
Chicago White Sox,1,New York Yankees,7,3,August 22 2014,4
LA Angels of Anaheim,1,Oakland Athletics,8,3,August 22 2014,5
St. Louis Cardinals,1,Philadelphia Phillies,9,4,August 22 2014,5
Kansas City Royals,0,Texas Rangers,9,6,August 22 2014,3
Tampa Bay Rays,0,Toronto Blue Jays,8,8,August 22 2014,0
San Francisco Giants,0,Washington Nationals,13,10,August 22 2014,3
San Diego Padres,1,Arizona D'Backs,7,2,August 23 2014,5
Seattle Mariners,0,Boston Red Sox,10,7,August 23 2014,3
Baltimore Orioles,1,Chicago Cubs,9,2,August 23 2014,7
Atlanta Braves,1,Cincinnati Reds,1,0,August 23 2014,1
Houston Astros,1,Cleveland Indians,5,2,August 23 2014,3
Miami Marlins,1,Colorado Rockies,9,4,August 23 2014,5
New York Mets,1,Los Angeles Dodgers,11,4,August 23 2014,7
Pittsburgh Pirates,0,Milwaukee Brewers,12,10,August 23 2014,2
Detroit Tigers,1,Minnesota Twins,16,4,August 23 2014,12
Detroit Tigers,0,Minnesota Twins,14,8,August 23 2014,6
Chicago White Sox,1,New York Yankees,8,3,August 23 2014,5
LA Angels of Anaheim,1,Oakland Athletics,3,1,August 23 2014,2
St. Louis Cardinals,0,Philadelphia Phillies,11,6,August 23 2014,5
Kansas City Royals,0,Texas Rangers,9,6,August 23 2014,3
Tampa Bay Rays,1,Toronto Blue Jays,9,4,August 23 2014,5
San Francisco Giants,1,Washington Nationals,8,2,August 23 2014,6
San Diego Padres,0,Arizona D'Backs,11,7,August 24 2014,4
Seattle Mariners,0,Boston Red Sox,14,8,August 24 2014,6
Baltimore Orioles,1,Chicago Cubs,3,1,August 24 2014,2
Atlanta Braves,1,Cincinnati Reds,8,3,August 24 2014,5
Houston Astros,1,Cleveland Indians,4,1,August 24 2014,3
Miami Marlins,1,Colorado Rockies,11,4,August 24 2014,7
New York Mets,0,Los Angeles Dodgers,14,11,August 24 2014,3
Pittsburgh Pirates,1,Milwaukee Brewers,7,3,August 24 2014,4
Detroit Tigers,0,Minnesota Twins,17,13,August 24 2014,4
Chicago White Sox,1,New York Yankees,11,4,August 24 2014,7
LA Angels of Anaheim,0,Oakland Athletics,13,9,August 24 2014,4
St. Louis Cardinals,1,Philadelphia Phillies,8,1,August 24 2014,7
Kansas City Royals,1,Texas Rangers,4,1,August 24 2014,3
Tampa Bay Rays,0,Toronto Blue Jays,3,2,August 24 2014,1
San Francisco Giants,1,Washington Nationals,20,6,August 24 2014,14
Miami Marlins,0,LA Angels of Anaheim,8,7,August 25 2014,1
Tampa Bay Rays,1,Baltimore Orioles,10,1,August 25 2014,9
Oakland Athletics,0,Houston Astros,10,8,August 25 2014,2
New York Yankees,0,Kansas City Royals,9,8,August 25 2014,1
Washington Nationals,1,Philadelphia Phillies,5,2,August 25 2014,3
St. Louis Cardinals,0,Pittsburgh Pirates,5,3,August 25 2014,2
Milwaukee Brewers,0,San Diego Padres,11,10,August 25 2014,1
Texas Rangers,0,Seattle Mariners,2,2,August 25 2014,0
Colorado Rockies,0,San Francisco Giants,5,3,August 25 2014,2
Boston Red Sox,0,Toronto Blue Jays,7,4,August 25 2014,3
Miami Marlins,1,LA Angels of Anaheim,10,2,August 26 2014,8
Los Angeles Dodgers,0,Arizona D'Backs,14,9,August 26 2014,5
Tampa Bay Rays,1,Baltimore Orioles,6,2,August 26 2014,4
Cleveland Indians,0,Chicago White Sox,14,8,August 26 2014,6
Chicago Cubs,0,Cincinnati Reds,3,3,August 26 2014,0
New York Yankees,1,Detroit Tigers,7,2,August 26 2014,5
Oakland Athletics,1,Houston Astros,6,2,August 26 2014,4
Minnesota Twins,1,Kansas City Royals,3,1,August 26 2014,2
Atlanta Braves,1,New York Mets,5,2,August 26 2014,3
Washington Nationals,1,Philadelphia Phillies,7,3,August 26 2014,4
St. Louis Cardinals,1,Pittsburgh Pirates,7,2,August 26 2014,5
Milwaukee Brewers,1,San Diego Padres,5,1,August 26 2014,4
Texas Rangers,1,Seattle Mariners,5,0,August 26 2014,5
Colorado Rockies,1,San Francisco Giants,3,0,August 26 2014,3
Boston Red Sox,0,Toronto Blue Jays,18,11,August 26 2014,7
Miami Marlins,1,LA Angels of Anaheim,7,1,August 27 2014,6
Los Angeles Dodgers,0,Arizona D'Backs,4,3,August 27 2014,1
Tampa Bay Rays,0,Baltimore Orioles,4,3,August 27 2014,1
Cleveland Indians,1,Chicago White Sox,5,2,August 27 2014,3
Chicago Cubs,1,Cincinnati Reds,12,5,August 27 2014,7
New York Yankees,0,Detroit Tigers,12,8,August 27 2014,4
Oakland Athletics,0,Houston Astros,9,5,August 27 2014,4
Minnesota Twins,1,Kansas City Royals,7,1,August 27 2014,6
Atlanta Braves,0,New York Mets,5,3,August 27 2014,2
Washington Nationals,1,Philadelphia Phillies,12,4,August 27 2014,8
St. Louis Cardinals,1,Pittsburgh Pirates,4,1,August 27 2014,3
Milwaukee Brewers,1,San Diego Padres,5,2,August 27 2014,3
Texas Rangers,0,Seattle Mariners,16,12,August 27 2014,4
Colorado Rockies,1,San Francisco Giants,6,2,August 27 2014,4
Boston Red Sox,1,Toronto Blue Jays,7,2,August 27 2014,5
Oakland Athletics,1,LA Angels of Anaheim,7,3,August 28 2014,4
Tampa Bay Rays,1,Baltimore Orioles,9,4,August 28 2014,5
Cleveland Indians,0,Chicago White Sox,5,3,August 28 2014,2
Chicago Cubs,1,Cincinnati Reds,9,2,August 28 2014,7
New York Yankees,1,Detroit Tigers,5,2,August 28 2014,3
Texas Rangers,1,Houston Astros,6,2,August 28 2014,4
Minnesota Twins,0,Kansas City Royals,16,11,August 28 2014,5
Atlanta Braves,0,New York Mets,7,6,August 28 2014,1
Colorado Rockies,1,San Francisco Giants,5,1,August 28 2014,4
Oakland Athletics,1,LA Angels of Anaheim,4,0,August 29 2014,4
Colorado Rockies,1,Arizona D'Backs,7,2,August 29 2014,5
Miami Marlins,1,Atlanta Braves,7,2,August 29 2014,5
Minnesota Twins,1,Baltimore Orioles,10,1,August 29 2014,9
Detroit Tigers,0,Chicago White Sox,8,7,August 29 2014,1
Texas Rangers,0,Houston Astros,19,13,August 29 2014,6
Cleveland Indians,0,Kansas City Royals,7,6,August 29 2014,1
Philadelphia Phillies,1,New York Mets,5,1,August 29 2014,4
Cincinnati Reds,1,Pittsburgh Pirates,3,1,August 29 2014,2
Los Angeles Dodgers,1,San Diego Padres,5,2,August 29 2014,3
Washington Nationals,0,Seattle Mariners,11,8,August 29 2014,3
Milwaukee Brewers,1,San Francisco Giants,15,2,August 29 2014,13
Chicago Cubs,0,St. Louis Cardinals,9,7,August 29 2014,2
Boston Red Sox,0,Tampa Bay Rays,12,8,August 29 2014,4
New York Yankees,0,Toronto Blue Jays,9,6,August 29 2014,3
Oakland Athletics,1,LA Angels of Anaheim,2,0,August 30 2014,2
Colorado Rockies,0,Arizona D'Backs,2,2,August 30 2014,0
Miami Marlins,0,Atlanta Braves,4,4,August 30 2014,0
Minnesota Twins,1,Baltimore Orioles,5,2,August 30 2014,3
Detroit Tigers,1,Chicago White Sox,9,3,August 30 2014,6
Detroit Tigers,0,Chicago White Sox,12,8,August 30 2014,4
Texas Rangers,1,Houston Astros,2,0,August 30 2014,2
Cleveland Indians,0,Kansas City Royals,5,3,August 30 2014,2
Philadelphia Phillies,0,New York Mets,9,7,August 30 2014,2
Cincinnati Reds,1,Pittsburgh Pirates,5,2,August 30 2014,3
Los Angeles Dodgers,1,San Diego Padres,3,1,August 30 2014,2
Washington Nationals,0,Seattle Mariners,4,3,August 30 2014,1
Milwaukee Brewers,1,San Francisco Giants,4,1,August 30 2014,3
Chicago Cubs,0,St. Louis Cardinals,6,5,August 30 2014,1
Chicago Cubs,1,St. Louis Cardinals,15,2,August 30 2014,13
Boston Red Sox,1,Tampa Bay Rays,7,0,August 30 2014,7
New York Yankees,1,Toronto Blue Jays,2,0,August 30 2014,2
Oakland Athletics,1,LA Angels of Anaheim,9,1,August 31 2014,8
Colorado Rockies,1,Arizona D'Backs,8,2,August 31 2014,6
Miami Marlins,1,Atlanta Braves,1,0,August 31 2014,1
Minnesota Twins,1,Baltimore Orioles,20,8,August 31 2014,12
Detroit Tigers,1,Chicago White Sox,8,2,August 31 2014,6
Texas Rangers,1,Houston Astros,5,2,August 31 2014,3
Cleveland Indians,0,Kansas City Royals,7,4,August 31 2014,3
Philadelphia Phillies,1,New York Mets,11,5,August 31 2014,6
Cincinnati Reds,0,Pittsburgh Pirates,5,3,August 31 2014,2
Los Angeles Dodgers,0,San Diego Padres,8,7,August 31 2014,1
Washington Nationals,1,Seattle Mariners,8,3,August 31 2014,5
Milwaukee Brewers,1,San Francisco Giants,20,5,August 31 2014,15
Chicago Cubs,1,St. Louis Cardinals,15,6,August 31 2014,9
Boston Red Sox,0,Tampa Bay Rays,3,3,August 31 2014,0
New York Yankees,1,Toronto Blue Jays,7,3,August 31 2014,4
Philadelphia Phillies,0,Atlanta Braves,7,7,September 1 2014,0
Minnesota Twins,0,Baltimore Orioles,10,6,September 1 2014,4
Milwaukee Brewers,1,Chicago Cubs,6,2,September 1 2014,4
Detroit Tigers,0,Cleveland Indians,13,12,September 1 2014,1
San Francisco Giants,1,Colorado Rockies,19,9,September 1 2014,10
Texas Rangers,1,Kansas City Royals,7,3,September 1 2014,4
Washington Nationals,0,Los Angeles Dodgers,10,6,September 1 2014,4
New York Mets,1,Miami Marlins,15,6,September 1 2014,9
Seattle Mariners,1,Oakland Athletics,7,1,September 1 2014,6
Arizona D'Backs,1,San Diego Padres,4,1,September 1 2014,3
Pittsburgh Pirates,1,St. Louis Cardinals,9,4,September 1 2014,5
Boston Red Sox,1,Tampa Bay Rays,7,3,September 1 2014,4
Philadelphia Phillies,0,Atlanta Braves,4,4,September 2 2014,0
Cincinnati Reds,1,Baltimore Orioles,9,4,September 2 2014,5
Milwaukee Brewers,1,Chicago Cubs,8,1,September 2 2014,7
Detroit Tigers,0,Cleveland Indians,6,4,September 2 2014,2
San Francisco Giants,0,Colorado Rockies,19,12,September 2 2014,7
LA Angels of Anaheim,1,Houston Astros,11,3,September 2 2014,8
Texas Rangers,1,Kansas City Royals,3,1,September 2 2014,2
Washington Nationals,1,Los Angeles Dodgers,5,1,September 2 2014,4
New York Mets,0,Miami Marlins,14,8,September 2 2014,6
Chicago White Sox,0,Minnesota Twins,9,6,September 2 2014,3
Boston Red Sox,0,New York Yankees,13,9,September 2 2014,4
Seattle Mariners,0,Oakland Athletics,11,6,September 2 2014,5
Arizona D'Backs,1,San Diego Padres,3,1,September 2 2014,2
Pittsburgh Pirates,1,St. Louis Cardinals,10,4,September 2 2014,6
Toronto Blue Jays,0,Tampa Bay Rays,10,8,September 2 2014,2
Philadelphia Phillies,1,Atlanta Braves,11,4,September 3 2014,7
Cincinnati Reds,1,Baltimore Orioles,6,0,September 3 2014,6
Milwaukee Brewers,1,Chicago Cubs,8,2,September 3 2014,6
Detroit Tigers,1,Cleveland Indians,7,0,September 3 2014,7
San Francisco Giants,1,Colorado Rockies,11,2,September 3 2014,9
LA Angels of Anaheim,1,Houston Astros,5,1,September 3 2014,4
Texas Rangers,1,Kansas City Royals,5,1,September 3 2014,4
Washington Nationals,0,Los Angeles Dodgers,13,8,September 3 2014,5
New York Mets,0,Miami Marlins,7,4,September 3 2014,3
Chicago White Sox,1,Minnesota Twins,15,4,September 3 2014,11
Boston Red Sox,1,New York Yankees,6,1,September 3 2014,5
Seattle Mariners,0,Oakland Athletics,3,2,September 3 2014,1
Arizona D'Backs,0,San Diego Padres,7,6,September 3 2014,1
Pittsburgh Pirates,1,St. Louis Cardinals,1,0,September 3 2014,1
Toronto Blue Jays,0,Tampa Bay Rays,11,7,September 3 2014,4
Cincinnati Reds,1,Baltimore Orioles,16,7,September 4 2014,9
Detroit Tigers,0,Cleveland Indians,15,11,September 4 2014,4
St. Louis Cardinals,0,Milwaukee Brewers,5,3,September 4 2014,2
LA Angels of Anaheim,0,Minnesota Twins,9,5,September 4 2014,4
Boston Red Sox,1,New York Yankees,9,4,September 4 2014,5
Arizona D'Backs,0,San Diego Padres,6,5,September 4 2014,1
Toronto Blue Jays,0,Tampa Bay Rays,1,1,September 4 2014,0
Seattle Mariners,0,Texas Rangers,12,10,September 4 2014,2
Toronto Blue Jays,1,Boston Red Sox,17,8,September 5 2014,9
Pittsburgh Pirates,0,Chicago Cubs,8,5,September 5 2014,3
New York Mets,0,Cincinnati Reds,19,14,September 5 2014,5
Chicago White Sox,1,Cleveland Indians,3,1,September 5 2014,2
San Diego Padres,1,Colorado Rockies,3,0,September 5 2014,3
San Francisco Giants,0,Detroit Tigers,10,8,September 5 2014,2
Arizona D'Backs,1,Los Angeles Dodgers,3,1,September 5 2014,2
Atlanta Braves,1,Miami Marlins,14,3,September 5 2014,11
St. Louis Cardinals,1,Milwaukee Brewers,8,2,September 5 2014,6
LA Angels of Anaheim,0,Minnesota Twins,13,7,September 5 2014,6
Kansas City Royals,0,New York Yankees,1,1,September 5 2014,0
Houston Astros,0,Oakland Athletics,7,4,September 5 2014,3
Baltimore Orioles,1,Tampa Bay Rays,3,0,September 5 2014,3
Seattle Mariners,0,Texas Rangers,12,7,September 5 2014,5
Philadelphia Phillies,0,Washington Nationals,17,9,September 5 2014,8
Toronto Blue Jays,1,Boston Red Sox,7,3,September 6 2014,4
Pittsburgh Pirates,0,Chicago Cubs,5,5,September 6 2014,0
New York Mets,1,Cincinnati Reds,3,1,September 6 2014,2
Chicago White Sox,1,Cleveland Indians,4,1,September 6 2014,3
San Diego Padres,1,Colorado Rockies,13,6,September 6 2014,7
San Francisco Giants,0,Detroit Tigers,9,5,September 6 2014,4
Arizona D'Backs,1,Los Angeles Dodgers,7,2,September 6 2014,5
Atlanta Braves,0,Miami Marlins,7,4,September 6 2014,3
St. Louis Cardinals,0,Milwaukee Brewers,8,5,September 6 2014,3
LA Angels of Anaheim,0,Minnesota Twins,13,8,September 6 2014,5
Kansas City Royals,1,New York Yankees,8,2,September 6 2014,6
Houston Astros,1,Oakland Athletics,7,3,September 6 2014,4
Baltimore Orioles,1,Tampa Bay Rays,5,2,September 6 2014,3
Seattle Mariners,0,Texas Rangers,6,4,September 6 2014,2
Philadelphia Phillies,0,Washington Nationals,4,3,September 6 2014,1
Toronto Blue Jays,0,Boston Red Sox,4,3,September 7 2014,1
Pittsburgh Pirates,0,Chicago Cubs,14,10,September 7 2014,4
New York Mets,0,Cincinnati Reds,7,4,September 7 2014,3
Chicago White Sox,1,Cleveland Indians,2,0,September 7 2014,2
San Diego Padres,1,Colorado Rockies,6,0,September 7 2014,6
San Francisco Giants,1,Detroit Tigers,7,1,September 7 2014,6
Arizona D'Backs,1,Los Angeles Dodgers,9,2,September 7 2014,7
Atlanta Braves,1,Miami Marlins,4,0,September 7 2014,4
St. Louis Cardinals,0,Milwaukee Brewers,10,9,September 7 2014,1
LA Angels of Anaheim,0,Minnesota Twins,18,14,September 7 2014,4
Kansas City Royals,0,New York Yankees,2,2,September 7 2014,0
Houston Astros,0,Oakland Athletics,7,4,September 7 2014,3
Baltimore Orioles,0,Tampa Bay Rays,12,7,September 7 2014,5
Seattle Mariners,1,Texas Rangers,1,0,September 7 2014,1
Philadelphia Phillies,1,Washington Nationals,5,2,September 7 2014,3
Baltimore Orioles,0,Boston Red Sox,4,4,September 8 2014,0
Oakland Athletics,1,Chicago White Sox,9,4,September 8 2014,5
St. Louis Cardinals,0,Cincinnati Reds,5,5,September 8 2014,0
LA Angels of Anaheim,0,Cleveland Indians,15,12,September 8 2014,3
Kansas City Royals,1,Detroit Tigers,14,5,September 8 2014,9
San Diego Padres,1,Los Angeles Dodgers,13,4,September 8 2014,9
Miami Marlins,0,Milwaukee Brewers,10,6,September 8 2014,4
Colorado Rockies,1,New York Mets,5,2,September 8 2014,3
Pittsburgh Pirates,0,Philadelphia Phillies,10,6,September 8 2014,4
Houston Astros,1,Seattle Mariners,5,1,September 8 2014,4
Chicago Cubs,1,Toronto Blue Jays,8,0,September 8 2014,8
Atlanta Braves,1,Washington Nationals,3,1,September 8 2014,2
Baltimore Orioles,0,Boston Red Sox,5,4,September 9 2014,1
Oakland Athletics,0,Chicago White Sox,13,11,September 9 2014,2
St. Louis Cardinals,1,Cincinnati Reds,14,5,September 9 2014,9
Minnesota Twins,0,Cleveland Indians,7,4,September 9 2014,3
Kansas City Royals,1,Detroit Tigers,6,2,September 9 2014,4
San Diego Padres,0,Los Angeles Dodgers,9,6,September 9 2014,3
Miami Marlins,0,Milwaukee Brewers,9,6,September 9 2014,3
Tampa Bay Rays,0,New York Yankees,7,4,September 9 2014,3
Colorado Rockies,1,New York Mets,2,0,September 9 2014,2
Pittsburgh Pirates,1,Philadelphia Phillies,7,3,September 9 2014,4
Houston Astros,0,Seattle Mariners,3,2,September 9 2014,1
Arizona D'Backs,1,San Francisco Giants,6,1,September 9 2014,5
LA Angels of Anaheim,0,Texas Rangers,12,9,September 9 2014,3
Chicago Cubs,1,Toronto Blue Jays,11,2,September 9 2014,9
Atlanta Braves,1,Washington Nationals,10,4,September 9 2014,6
Baltimore Orioles,0,Boston Red Sox,16,10,September 10 2014,6
Oakland Athletics,1,Chicago White Sox,3,1,September 10 2014,2
St. Louis Cardinals,1,Cincinnati Reds,6,2,September 10 2014,4
Kansas City Royals,0,Detroit Tigers,3,3,September 10 2014,0
San Diego Padres,1,Los Angeles Dodgers,4,0,September 10 2014,4
Miami Marlins,1,Milwaukee Brewers,5,1,September 10 2014,4
Tampa Bay Rays,1,New York Yankees,13,5,September 10 2014,8
Colorado Rockies,1,New York Mets,2,0,September 10 2014,2
Pittsburgh Pirates,0,Philadelphia Phillies,9,6,September 10 2014,3
Houston Astros,0,Seattle Mariners,7,5,September 10 2014,2
Arizona D'Backs,1,San Francisco Giants,5,0,September 10 2014,5
LA Angels of Anaheim,0,Texas Rangers,9,8,September 10 2014,1
Chicago Cubs,1,Toronto Blue Jays,12,1,September 10 2014,11
Atlanta Braves,0,Washington Nationals,8,6,September 10 2014,2
Oakland Athletics,1,Chicago White Sox,1,0,September 11 2014,1
St. Louis Cardinals,1,Cincinnati Reds,1,0,September 11 2014,1
Minnesota Twins,1,Cleveland Indians,10,2,September 11 2014,8
Minnesota Twins,1,Cleveland Indians,2,0,September 11 2014,2
Boston Red Sox,0,Kansas City Royals,9,6,September 11 2014,3
Miami Marlins,1,Milwaukee Brewers,6,2,September 11 2014,4
Tampa Bay Rays,1,New York Yankees,9,4,September 11 2014,5
Washington Nationals,0,New York Mets,8,6,September 11 2014,2
Pittsburgh Pirates,0,Philadelphia Phillies,5,4,September 11 2014,1
Arizona D'Backs,1,San Francisco Giants,8,2,September 11 2014,6
LA Angels of Anaheim,0,Texas Rangers,10,7,September 11 2014,3
Houston Astros,1,LA Angels of Anaheim,14,3,September 12 2014,11
San Diego Padres,0,Arizona D'Backs,11,6,September 12 2014,5
New York Yankees,1,Baltimore Orioles,3,1,September 12 2014,2
New York Yankees,1,Baltimore Orioles,5,0,September 12 2014,5
Cleveland Indians,1,Detroit Tigers,9,2,September 12 2014,7
Boston Red Sox,0,Kansas City Royals,6,4,September 12 2014,2
Cincinnati Reds,1,Milwaukee Brewers,5,2,September 12 2014,3
Washington Nationals,1,New York Mets,7,3,September 12 2014,4
Miami Marlins,1,Philadelphia Phillies,4,1,September 12 2014,3
Chicago Cubs,1,Pittsburgh Pirates,10,3,September 12 2014,7
Oakland Athletics,1,Seattle Mariners,6,2,September 12 2014,4
Los Angeles Dodgers,1,San Francisco Giants,9,0,September 12 2014,9
Colorado Rockies,1,St. Louis Cardinals,6,1,September 12 2014,5
Atlanta Braves,1,Texas Rangers,3,1,September 12 2014,2
Tampa Bay Rays,0,Toronto Blue Jays,1,1,September 12 2014,0
Houston Astros,1,LA Angels of Anaheim,7,2,September 13 2014,5
San Diego Padres,1,Arizona D'Backs,14,4,September 13 2014,10
New York Yankees,0,Baltimore Orioles,5,3,September 13 2014,2
Minnesota Twins,1,Chicago White Sox,6,1,September 13 2014,5
Minnesota Twins,1,Chicago White Sox,13,6,September 13 2014,7
Cleveland Indians,1,Detroit Tigers,9,4,September 13 2014,5
Boston Red Sox,1,Kansas City Royals,8,1,September 13 2014,7
Cincinnati Reds,0,Milwaukee Brewers,6,5,September 13 2014,1
Washington Nationals,0,New York Mets,13,10,September 13 2014,3
Miami Marlins,1,Philadelphia Phillies,3,1,September 13 2014,2
Chicago Cubs,0,Pittsburgh Pirates,10,6,September 13 2014,4
Oakland Athletics,0,Seattle Mariners,5,3,September 13 2014,2
Los Angeles Dodgers,0,San Francisco Giants,17,17,September 13 2014,0
Colorado Rockies,1,St. Louis Cardinals,9,4,September 13 2014,5
Atlanta Braves,1,Texas Rangers,5,2,September 13 2014,3
Tampa Bay Rays,1,Toronto Blue Jays,9,3,September 13 2014,6
Houston Astros,0,LA Angels of Anaheim,7,6,September 14 2014,1
San Diego Padres,1,Arizona D'Backs,14,6,September 14 2014,8
New York Yankees,1,Baltimore Orioles,5,2,September 14 2014,3
Minnesota Twins,0,Chicago White Sox,10,6,September 14 2014,4
Cleveland Indians,1,Detroit Tigers,10,4,September 14 2014,6
Boston Red Sox,0,Kansas City Royals,12,8,September 14 2014,4
Cincinnati Reds,1,Milwaukee Brewers,11,2,September 14 2014,9
Washington Nationals,0,New York Mets,3,3,September 14 2014,0
Miami Marlins,0,Philadelphia Phillies,9,5,September 14 2014,4
Chicago Cubs,1,Pittsburgh Pirates,10,3,September 14 2014,7
Oakland Athletics,0,Seattle Mariners,4,4,September 14 2014,0
Los Angeles Dodgers,0,San Francisco Giants,6,4,September 14 2014,2
Colorado Rockies,1,St. Louis Cardinals,5,1,September 14 2014,4
Atlanta Braves,1,Texas Rangers,13,3,September 14 2014,10
Tampa Bay Rays,0,Toronto Blue Jays,11,6,September 14 2014,5
Seattle Mariners,1,LA Angels of Anaheim,9,1,September 15 2014,8
San Francisco Giants,1,Arizona D'Backs,8,2,September 15 2014,6
Washington Nationals,0,Atlanta Braves,6,4,September 15 2014,2
Toronto Blue Jays,1,Baltimore Orioles,7,2,September 15 2014,5
Cincinnati Reds,1,Chicago Cubs,1,0,September 15 2014,1
Los Angeles Dodgers,0,Colorado Rockies,14,11,September 15 2014,3
Cleveland Indians,1,Houston Astros,4,1,September 15 2014,3
Chicago White Sox,1,Kansas City Royals,7,3,September 15 2014,4
Detroit Tigers,0,Minnesota Twins,14,8,September 15 2014,6
Miami Marlins,0,New York Mets,11,6,September 15 2014,5
Philadelphia Phillies,1,San Diego Padres,1,0,September 15 2014,1
New York Yankees,1,Tampa Bay Rays,1,0,September 15 2014,1
Seattle Mariners,0,LA Angels of Anaheim,15,13,September 16 2014,2
San Francisco Giants,0,Arizona D'Backs,3,2,September 16 2014,1
Washington Nationals,0,Atlanta Braves,3,3,September 16 2014,0
Toronto Blue Jays,1,Baltimore Orioles,10,2,September 16 2014,8
Cincinnati Reds,1,Chicago Cubs,7,0,September 16 2014,7
Los Angeles Dodgers,1,Colorado Rockies,14,4,September 16 2014,10
Cleveland Indians,0,Houston Astros,6,4,September 16 2014,2
Chicago White Sox,0,Kansas City Royals,12,7,September 16 2014,5
